Dist;Date;Year;RegionName;Region;SiteName;Site;SiteInd;Lat;Lon;GenNr;Length;Box;LociN;Origin;Score ;Transport;WavExp;CurrA;CurrJyll;SdJyll;CurrVik;SdVik
 3252;9/21/2000;2000;Risør skjærgård;9;Varøysundet;142;142;58.736;9.297333333;GMS-650;8.7;7;26;1;100;0.68;0.1;0.18;9.8;23.1;14.3;20.9
 3252;9/21/2000;2000;Risør skjærgård;9;Varøysundet;142;142;58.736;9.297333333;GMS-651;7.6;7;26;1;99.999;0.68;0.1;0.18;9.8;23.1;14.3;20.9
 3252;9/21/2000;2000;Risør skjærgård;9;Varøysundet;142;142;58.736;9.297333333;GMS-652;9.5;7;26;1;100;0.68;0.1;0.18;9.8;23.1;14.3;20.9
 3252;9/21/2000;2000;Risør skjærgård;9;Varøysundet;142;142;58.736;9.297333333;GMS-653;7.7;7;26;1;100;0.68;0.1;0.18;9.8;23.1;14.3;20.9
 3252;9/21/2000;2000;Risør skjærgård;9;Varøysundet;142;142;58.736;9.297333333;GMS-654;10.2;7;24;1;100;0.68;0.1;0.18;9.8;23.1;14.3;20.9
 2481;9/21/2000;2000;Risør skjærgård;9;Skaddene;146;146;58.73665315;9.313842333;GMS-655;9.7;7;22;1;99.909;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2481;9/21/2000;2000;Risør skjærgård;9;Skaddene;146;146;58.73665315;9.313842333;GMS-656;9.5;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2481;9/21/2000;2000;Risør skjærgård;9;Skaddene;146;146;58.73665315;9.313842333;GMS-657;11;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2481;9/21/2000;2000;Risør skjærgård;9;Skaddene;146;146;58.73665315;9.313842333;GMS-658;12.6;7;26;2;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-659;12.5;7;26;2;97.472;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-660;10.2;7;26;1;99.999;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-661;12.2;7;22;2;97.656;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-662;13;7;23;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-663;9.7;7;26;2;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-664;8.7;7;25;1;99.979;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-665;13.7;7;26;2;99.999;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-666;11.2;7;26;2;99.963;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-667;11.5;7;26;1;99.534;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-668;8.5;7;23;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-669;12;7;26;2;89.254;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-670;12.3;7;26;2;99.999;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-671;8.6;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-672;11;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-673;11.5;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-674;13;7;26;2;99.979;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-675;10.6;7;26;2;99.999;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-676;6.5;7;26;1;99.982;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-677;11;7;26;1;99.997;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-678;13.2;7;26;2;98.187;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-679;11.7;7;26;2;99.964;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-680;9;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-681;9.3;7;26;1;99.999;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-682;9.3;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-683;11.8;7;25;2;99.972;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-684;8.3;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-685;17;7;26;2;98.359;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-686;9.8;7;26;1;99.193;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-687;7.6;7;26;1;99.65;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-688;9.9;7;26;1;76.735;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-689;9.3;7;26;2;80.072;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-690;7.5;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-691;13.4;7;26;1;100;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-692;9;7;26;1;99.836;0.68;0.37;3.34;9.8;23.1;14.3;20.9
 2906;9/21/2000;2000;Risør skjærgård;9;Grønnholmen;147;147;58.74590684;9.318447082;GMS-693;9.4;7;26;1;99.811;0.68;0.37;3.34;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-694;14.9;7;26;1;99.98;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-695;10;7;26;1;99.982;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-696;14.5;7;26;2;99.902;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-697;11;7;26;2;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-698;13.5;7;26;1;98.991;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-699;9.5;7;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-700;9;7;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-701;8;8;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-702;9.2;8;26;1;99.998;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-703;7.7;8;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-704;11;8;26;1;99.999;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-705;9.5;8;26;2;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-706;10;8;26;2;99.996;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-707;10.4;8;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-708;14.5;8;26;1;99.999;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-709;10.3;8;26;1;100;0.68;0.08;0.64;9.8;23.1;14.3;20.9
14178;9/17/2000;2000;Topdalsfjorden;2;Børresholmen;15;15;58.19385;8.057983333;GMS-710;14.3;8;25;2;99.998;0.68;0.08;0.64;9.8;23.1;14.3;20.9
12088;9/17/2000;2000;Topdalsfjorden;2;Solbustad;16;16;58.18039279;8.083510297;GMS-711;13;8;26;1;99.992;0.68;0.06;0.19;9.8;23.1;14.3;20.9
12088;9/17/2000;2000;Topdalsfjorden;2;Solbustad;16;16;58.18039279;8.083510297;GMS-712;9;8;25;1;100;0.68;0.06;0.19;9.8;23.1;14.3;20.9
12088;9/17/2000;2000;Topdalsfjorden;2;Solbustad;16;16;58.18039279;8.083510297;GMS-713;6.8;8;26;1;100;0.68;0.06;0.19;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-714;9.7;8;26;2;99.936;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-715;9.4;8;26;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-716;8.8;8;25;1;99.771;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-717;10.2;8;25;1;99.455;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-718;8.2;8;26;2;95.632;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-719;8.2;8;26;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-720;7.8;8;26;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-721;6.7;8;26;1;54.136;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-722;7.1;8;26;1;99.725;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-723;9.1;8;26;1;99.995;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-724;16.1;8;26;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-725;9.6;8;26;2;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-726;7.5;8;26;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-727;8.2;8;26;2;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-728;8;8;25;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-729;8;8;26;1;99.334;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-730;10.5;8;26;2;92.713;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-731;8.5;8;25;1;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-732;7;8;26;2;99.955;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-733;11.8;8;25;2;88.186;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-734;8;8;25;1;99.999;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-735;8.2;8;26;1;95.88;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-736;9.5;8;25;2;100;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 6127;10.04.2000;2000;Sandefjord;12;Vestside;211;211;59.07868333;10.22473333;GMS-737;13.2;8;26;2;99.998;0.68;0.06;1.58;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-738;9.1;8;24;1;99.991;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-739;10.4;8;26;1;99.938;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-740;6.5;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-741;7.8;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-742;8.1;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-743;9.8;8;26;2;98.285;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-744;8.2;8;26;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-745;8.4;8;26;1;99.999;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-746;7.7;8;26;1;99.995;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-747;9.2;8;23;1;99.889;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-748;9.5;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-749;10;8;26;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-750;8.3;8;26;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-751;10.5;8;25;1;99.999;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-752;8.5;8;24;2;98.198;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-753;10.5;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-754;10.3;8;26;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-755;11.3;8;25;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-756;7.4;8;25;2;94.921;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-757;10.4;8;24;1;100;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-758;10;8;26;1;99.654;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 8636;9/21/2000;2000;Sandnesfjorden;7;Laget,indre;91;91;58.68510469;9.082205023;GMS-759;9;8;26;1;99.929;0.68;0.04;0.64;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-760;12;8;26;1;99.38;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-761;14;8;26;1;99.993;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-762;9.5;8;26;1;80.509;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-763;10;8;25;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-764;14.5;8;26;2;99.998;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-765;11.2;8;26;2;99.984;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-766;15.3;8;26;2;99.465;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 4617;9/21/2000;2000;Sandnesfjorden;7;Løkvik,indre;97;97;58.69278302;9.180372671;GMS-767;11.3;8;26;2;99.814;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-768;9.4;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-769;13.3;8;26;2;56.809;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-770;8.8;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-771;9.5;8;26;1;99.509;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-772;10.5;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-773;8.5;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-774;8.7;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-775;10.3;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-776;10.1;8;25;1;99.85;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-777;9.3;8;25;1;99.997;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-778;8.5;8;25;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-779;10.5;8;26;1;99.998;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-780;13.2;8;26;1;99.985;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-781;12.5;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-782;9.9;8;23;2;97.596;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-783;11.3;8;26;1;99.212;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-784;10;8;26;1;100;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-785;12.5;8;26;1;99.918;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-786;13;8;26;1;99.992;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-787;12.5;8;26;1;99.999;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-788;10.5;8;16;1;99.954;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-789;12.5;8;25;1;99.955;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 6313;9/21/2000;2000;Sandnesfjorden;7;Åmland,ytre;95;95;58.69758137;9.152134195;GMS-790;12.5;8;26;2;99.983;0.68;0.05;0.51;9.8;23.1;14.3;20.9
 7332;9/21/2000;2000;Sandnesfjorden;7;Håholmen,odde;93;93;58.69072981;9.119190605;GMS-791;13.5;8;25;1;100;0.68;0.06;0.2;9.8;23.1;14.3;20.9
 7332;9/21/2000;2000;Sandnesfjorden;7;Håholmen,odde;93;93;58.69072981;9.119190605;GMS-792;10.5;8;26;2;99.837;0.68;0.06;0.2;9.8;23.1;14.3;20.9
 7332;9/21/2000;2000;Sandnesfjorden;7;Håholmen,odde;93;93;58.69072981;9.119190605;GMS-793;8.6;8;26;1;100;0.68;0.06;0.2;9.8;23.1;14.3;20.9
 7332;9/21/2000;2000;Sandnesfjorden;7;Håholmen,odde;93;93;58.69072981;9.119190605;GMS-794;9.8;8;26;1;99.939;0.68;0.06;0.2;9.8;23.1;14.3;20.9
 7332;9/21/2000;2000;Sandnesfjorden;7;Håholmen,odde;93;93;58.69072981;9.119190605;GMS-795;9.3;8;26;2;96.375;0.68;0.06;0.2;9.8;23.1;14.3;20.9
